所在城市,所在区县,所在街道或地区,小区名称,面积,租赁方式,朝向,月租,计费方式,室,厅,卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,采暖
宝鸡,渭滨,高新区,阳光上东,40,整租,南,950,,1,1,1,随时入住,暂无数据,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,阳光上东,40,整租,北,900,,1,1,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,宏文路68号院,50,整租,南,650,,2,1,1,暂无数据,暂无数据,暂无数据,中楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,宏运警苑,37,整租,东,1000,,1,1,1,随时入住,暂无数据,需提前预约,中楼层,13,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,陕建二建集团北院,72,整租,南,950,,2,1,1,20200801,暂无数据,需提前预约,高楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,石坝河,石鼓天玺台,116,整租,东,1000,,2,2,2,随时入住,暂无数据,需提前预约,低楼层,24,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,上马营,43,整租,南,500,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,解放新村,51,整租,南,500,半年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,5,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,宝工厂河滩小区,65,整租,南,800,,2,1,1,随时入住,1年以内,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,清姜,凌云电器总公司二现场住宅小区,69,整租,南,900,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,火车站,渭工路63号,85,整租,南,750,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,上马营,宝铁华苑小区,65,整租,南,850,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,中滩路11号院,79,整租,东,800,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,蟠龙花园,80,整租,南,700,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,宝福路97号院,65,整租,南,650,,2,1,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,宝鸡供电局家属院北区,80,整租,南,800,半年付价,2,2,1,随时入住,2年以内,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,建国新村,54,整租,南,800,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,农牧良种场家属院,93,整租,南,900,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,姜谭路,宝管一区,80,整租,南,850,半年付价,2,2,1,随时入住,1年以内,需提前预约,高楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,金陵新村二区,63,整租,南,600,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,群众路,人民路社区,54,整租,南,500,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,8,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,宝钛新区,60,整租,北,900,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,绿舟小区,65,整租,东,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,公园家属小区,87,整租,南,750,,2,2,1,随时入住,1年以内,需提前预约,高楼层,7,无,免费使用,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,阳光上东,72,整租,北,1000,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,凌云·锦绣,92,整租,南,1000,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,樸西佳苑,96,整租,南,900,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,24,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,轩苑御园华庭,98,整租,南,800,,2,2,1,随时入住,1年以内,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,石坝河,雨虹馨园,71,整租,南,800,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,樸西佳苑,120,整租,南,900,,3,2,2,随时入住,2年以内,需提前预约,低楼层,18,无,免费使用,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,西一路4号院,62,整租,南,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,大庆路,宝鸡供电局东区家属院,77,整租,南,750,年付价,2,2,1,随时入住,2年以内,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,凌云·锦绣,92,整租,南,1000,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,陕开社区,76,整租,东,850,,2,1,1,随时入住,1年以内,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,检察院家属楼,70,整租,南,800,,2,1,1,随时入住,暂无数据,一般下班后可看,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,戴家湾小区,95,整租,南,800,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,27,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,三迪,光明小区A区,90,整租,南,700,半年付价,2,2,1,随时入住,3年以上,需提前预约,低楼层,33,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,九华园,104,整租,南,1000,,2,1,2,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,新福园二区,76,整租,南,600,,2,2,1,随时入住,暂无数据,一般下班后可看,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,陕西二建集团广元路22号院,62,整租,南,1000,,2,1,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,東一小區,48,整租,南,750,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,東一小區,48,整租,南,800,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,東一小區,52,整租,南,700,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,阳光上东,48,整租,北,900,,1,1,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,阳光上东,40,整租,南,1000,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,宏运警苑,37,整租,东,1000,,1,1,1,随时入住,暂无数据,需提前预约,中楼层,13,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,金利苑二期,12,整租,北,320,,1,0,1,随时入住,暂无数据,需提前预约,中楼层,24,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,上馬营東二小區,30,整租,南,400,,2,0,1,随时入住,暂无数据,需提前预约,中楼层,4,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,卧龙寺,朝阳华城,122,整租,南,600,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,群众路,宝平路轴承厂,60,整租,东,600,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,暂无数据,民电,有,集中供暖
宝鸡,金台,上马营,汽配小区,72,整租,南,600,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,宝工厂河滩小区,60,整租,南,600,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,卧龙寺,龙丰苑住宅小区,55,整租,东,800,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,上馬营東二小區,48,整租,南,650,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,5,无,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,金台,上马营,上马营华苑北区,40,整租,南,600,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,农机公司家属院,50,整租,南,650,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,4,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,中滩路11号院,80,整租,南,850,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,呈星佳苑,75,整租,南,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,化机小区,100,整租,南,900,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,金台,上马营,宝鸡供电局家属院北区,79,整租,南,700,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,石坝河,雨虹馨园,73,整租,南,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,盟盛花园小区,87,整租,东,900,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,盟盛花园小区,87,整租,东,900,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,东风嘉苑,88,整租,东,700,,2,1,1,随时入住,2年以内,需提前预约,中楼层,32,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,群众路,五里新村小区,83,整租,南,700,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,山水文苑,88,整租,南,1600,,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,三迪,光明小区A区,94,整租,南,1400,,2,2,1,随时入住,1年以内,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,碧桂园凤凰城,116,整租,南,2100,,3,2,2,随时入住,暂无数据,需提前预约,低楼层,34,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,水木清華,45,整租,南,1650,,1,0,1,随时入住,暂无数据,需提前预约,低楼层,26,有,暂无数据,民水,民电,无,集中供暖
宝鸡,渭滨,高新区,财富大厦,38,整租,北,1000,,1,0,1,随时入住,暂无数据,需提前预约,高楼层,25,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,群众路,金域陽光金陵湾3期,96,整租,南,1100,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,石坝河,锌业小区,115,整租,南,500,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,宝钛新区,64,整租,南,1000,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,新福路,轩苑盛世二期B区,132,整租,南,700,半年付价,3,2,2,随时入住,1年以内,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,东方一品,96,整租,南,1650,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,三迪,兰宝小区,130,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,豪城天下B区,95,整租,南,1400,年付价,2,2,1,随时入住,1年以内,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,轩苑盛世二期B区,95,整租,南,1500,,2,1,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,左岸新城,96,整租,南,1700,,2,1,1,随时入住,暂无数据,一般下班后可看,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,三迪,三迪加州阳光小区,96,整租,南,1800,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,左岸新城,75,整租,南,1700,,2,1,1,随时入住,暂无数据,一般下班后可看,低楼层,7,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,聚丰香树湾,101,整租,南,1800,,3,2,1,随时入住,暂无数据,需提前预约,低楼层,9,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,火车站,铁道巷71号,55,整租,东,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,8,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,清姜,宝灯西住宅区,60,整租,南,600,,2,2,1,20200731,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,三迪,三迪加州阳光小区,106,整租,南,800,半年付价,3,2,2,随时入住,1年以内,需提前预约,高楼层,11,无,租用车位,民水,暂无数据,有,集中供暖
宝鸡,金台,火车站,中山东路257号,80,整租,南,650,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,无,暂无数据
宝鸡,金台,三迪,光明小区A区,122,整租,南,1300,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,金台,三迪,光明小区A区,122,整租,南,1300,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,金台,大庆路,新秦造纸厂家属院,50,整租,北,550,半年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,石坝河,龙山雅居,53,整租,南,650,半年付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,租用车位,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,上马营,東一小區,52,整租,西,700,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,万祥尚锦,137,整租,南,1400,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,28,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,枫林苑小区,115,整租,南,1600,,3,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,三迪,兰宝小区,110,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,新起点家园C区,83,整租,南,1700,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,火车站,曙光路180号院,108,整租,南,1400,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,7,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,高新区,宏运警苑,90,整租,南,1800,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,建行文化路住宅楼,130,整租,东,1800,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,20,有,暂无数据,暂无数据,暂无数据,有,集中供暖
